username,transaction_type,amount,category,description,place,date
valerie.reynolds,card,285.02,Health,Prescription drugs,Physiotherapy,2023-02-03
valerie.reynolds,cash,220.42,Bills,Utility payment,Property Management,2024-03-07
valerie.reynolds,cash,352.92,Health,Follow-up visit,Medical Store,2024-06-16
valerie.reynolds,cash,4.42,Coffee,Flat white,Local Coffee Shop,2024-08-26
valerie.reynolds,cash,374.52,Health,Treatment,Specialist Clinic,2022-07-31
valerie.reynolds,cash,111.32,Food,Dinner,Italian Restaurant,2023-07-31
valerie.reynolds,cash,370.89,Health,Vitamins,Medical Center,2024-06-23
valerie.reynolds,cash,29.64,Entertainment,Digital purchase,Theater,2024-04-01
valerie.reynolds,cash,75.35,Food,Frozen food,Asian Restaurant,2021-02-14
valerie.reynolds,cash,28.05,Entertainment,Concert ticket,Arcade,2020-03-20
valerie.reynolds,card,71.08,Food,Meat purchase,Local Market,2023-07-29
valerie.reynolds,cash,134.14,Health,Routine check,Clinic,2024-02-29
valerie.reynolds,cash,48.11,Food,Party food,Bakery,2024-10-31
valerie.reynolds,card,898.07,Shopping,Clothes,Gift Shop,2022-01-12
valerie.reynolds,cash,123.33,Transport,Transport service,Highway Toll,2025-10-15
valerie.reynolds,card,254.75,Shopping,Office supplies,Department Store,2025-02-23
valerie.reynolds,cash,281.24,Bills,Insurance payment,Streaming Service,2020-07-13
valerie.reynolds,card,210.27,Bills,Recurring payment,Mobile Operator,2022-06-10
valerie.reynolds,card,46.48,Food,Weekly shopping,Organic Store,2021-01-17
valerie.reynolds,card,699.67,Shopping,Online order,Furniture Store,2020-03-05
valerie.reynolds,cash,95.86,Transport,Bus ticket,Car Wash,2021-11-13
valerie.reynolds,card,2.39,Coffee,Coffee to go,Coffee Corner,2023-06-04
valerie.reynolds,cash,178.75,Shopping,Household items,Shoe Store,2021-01-05
valerie.reynolds,card,6.49,Coffee,Morning coffee,University Cafe,2021-07-17
valerie.reynolds,cash,178.7,Food,Dinner,Fast Food,2020-01-05
valerie.reynolds,cash,8.67,Coffee,Cappuccino,Downtown Cafe,2023-05-17
valerie.reynolds,card,157.59,Bills,Service charge,Cloud Service,2021-04-26
valerie.reynolds,card,61.47,Transport,Single ride,Gas Station,2021-07-27
valerie.reynolds,card,156.23,Entertainment,Leisure activity,Concert Hall,2024-09-19
valerie.reynolds,cash,52.45,Entertainment,Streaming subscription,Museum,2021-01-24
valerie.reynolds,card,79.08,Food,Late night food,Spar,2023-01-29
valerie.reynolds,card,153.15,Food,Frozen food,Butcher Shop,2023-06-12
valerie.reynolds,cash,51.54,Food,Dinner,Fast Food,2021-05-07
valerie.reynolds,cash,19.47,Food,Frozen food,Butcher Shop,2025-02-25
valerie.reynolds,cash,4.48,Coffee,Flat white,Hipster Cafe,2021-05-17
valerie.reynolds,card,130.93,Transport,Monthly pass,BP,2024-07-11
valerie.reynolds,card,54.07,Bills,Extra service,Property Management,2022-10-30
valerie.reynolds,card,243.79,Entertainment,Festival ticket,Concert Hall,2020-09-13
valerie.reynolds,card,109.74,Shopping,Toys,Toy Store,2020-12-10
valerie.reynolds,card,7.06,Coffee,Quick coffee,Mall Cafe,2025-01-11
valerie.reynolds,card,52.0,Food,Dinner,Food Truck,2022-06-26
valerie.reynolds,card,1153.11,Shopping,Gifts,Mobile Shop,2024-03-23
valerie.reynolds,cash,148.52,Health,Treatment,Medical Store,2021-03-02
valerie.reynolds,cash,816.77,Shopping,Household items,Department Store,2023-01-15
valerie.reynolds,card,39.82,Health,Vitamins,Hospital,2021-01-15
valerie.reynolds,cash,126.73,Food,Late night food,Carrefour,2024-06-06
valerie.reynolds,card,138.12,Transport,Emergency ride,Scooter Rental,2024-06-08
valerie.reynolds,cash,301.04,Bills,TV subscription,Water Utility,2023-03-24
valerie.reynolds,card,231.31,Entertainment,Evening entertainment,Online Platform,2025-02-13
valerie.reynolds,cash,109.96,Food,Dinner,Restaurant,2021-01-17
valerie.reynolds,card,287.6,Bills,Internet bill,Mobile Operator,2023-04-20
valerie.reynolds,cash,50.48,Entertainment,Digital purchase,Theater,2025-08-26
valerie.reynolds,card,188.72,Entertainment,Club entry,Festival,2022-08-19
valerie.reynolds,cash,928.94,Shopping,Books,Accessory Shop,2024-06-09
valerie.reynolds,cash,114.87,Transport,Scooter ride,Bolt,2024-08-20
valerie.reynolds,card,79.64,Food,Organic food,Supermarket,2024-12-22
valerie.reynolds,card,271.52,Health,Health consultation,Wellness Center,2025-10-17
valerie.reynolds,card,98.61,Health,Follow-up visit,Wellness Center,2023-04-16
valerie.reynolds,cash,41.23,Food,Fresh vegetables,Aldi,2025-05-15
valerie.reynolds,cash,394.67,Health,Doctor visit,Rehab Center,2023-08-06
valerie.reynolds,cash,163.25,Bills,Maintenance fee,Gas Provider,2022-12-10
valerie.reynolds,cash,202.62,Entertainment,Arcade games,Bar,2023-10-11
valerie.reynolds,card,154.51,Food,Breakfast,Fast Food,2023-01-04
valerie.reynolds,card,139.87,Entertainment,Movie ticket,Gaming Store,2021-03-22
valerie.reynolds,cash,541.93,Shopping,Decorations,Shoe Store,2020-11-25
valerie.reynolds,card,2.71,Coffee,Strong coffee,Coffee Corner,2022-09-13
valerie.reynolds,card,111.93,Transport,Fuel,BP,2023-07-07
valerie.reynolds,card,152.07,Bills,Service charge,Mobile Operator,2021-01-31
valerie.reynolds,cash,6.71,Coffee,Americano,Office Cafe,2025-06-09
valerie.reynolds,card,424.92,Shopping,Gifts,Sports Store,2025-04-05
valerie.reynolds,cash,10.02,Entertainment,Night out,Event Venue,2021-02-04
valerie.reynolds,cash,62.56,Transport,Parking fee,Highway Toll,2020-11-18
valerie.reynolds,cash,1190.08,Shopping,Household items,Retail Shop,2020-06-15
valerie.reynolds,card,5.23,Coffee,Coffee meeting,University Cafe,2020-12-11
valerie.reynolds,card,56.21,Transport,Scooter ride,Gas Station,2021-10-16
valerie.reynolds,card,56.87,Food,Family meal,Kaufland,2021-10-07
valerie.reynolds,cash,47.16,Health,Specialist visit,Health Center,2024-11-26
valerie.reynolds,cash,227.33,Entertainment,Theater play,Arcade,2020-05-18
valerie.reynolds,cash,353.72,Health,Health consultation,Rehab Center,2024-02-01
valerie.reynolds,card,70.53,Bills,Monthly bill,Hosting Provider,2021-04-11
valerie.reynolds,cash,98.03,Food,Fresh vegetables,Spar,2021-03-23
valerie.reynolds,card,184.65,Entertainment,Arcade games,Festival,2023-05-15
valerie.reynolds,cash,322.57,Bills,Internet bill,TV Provider,2025-04-06
valerie.reynolds,cash,130.85,Food,Dinner,Canteen,2020-10-25
valerie.reynolds,card,236.33,Entertainment,Movie ticket,Leisure Center,2024-03-21
valerie.reynolds,cash,77.99,Bills,Streaming subscription,Property Management,2021-06-11
valerie.reynolds,cash,1188.71,Shopping,Accessories,Discount Store,2022-02-17
valerie.reynolds,card,130.19,Entertainment,Online content,Online Platform,2020-05-31
valerie.reynolds,card,39.28,Food,Meal prep,Local Market,2022-12-13
valerie.reynolds,cash,4.46,Coffee,Sweet coffee,Mall Cafe,2024-10-12
valerie.reynolds,card,1137.77,Shopping,Shoes,Shoe Store,2024-08-15
valerie.reynolds,card,28.25,Transport,Taxi ride,Bolt,2024-09-02
valerie.reynolds,card,5.31,Coffee,Coffee with milk,Cafe Bar,2024-10-18
valerie.reynolds,cash,9.23,Entertainment,Festival ticket,Leisure Center,2023-08-24
valerie.reynolds,card,146.29,Entertainment,Theater play,Bar,2023-05-13
valerie.reynolds,card,30.71,Food,Meat purchase,Asian Restaurant,2025-02-12
valerie.reynolds,cash,132.95,Transport,Single ride,Train Station,2023-05-19
valerie.reynolds,cash,106.72,Transport,Highway toll,Uber,2021-05-19
valerie.reynolds,card,35.86,Shopping,Personal items,Tech Store,2025-07-30
valerie.reynolds,cash,4.52,Coffee,Coffee meeting,University Cafe,2023-01-03
valerie.reynolds,cash,49.98,Transport,Taxi ride,Scooter Rental,2023-06-05
valerie.reynolds,cash,134.83,Health,Lab analysis,Rehab Center,2022-08-14
valerie.reynolds,cash,54.96,Shopping,Decorations,Clothing Store,2023-03-26
valerie.reynolds,cash,201.97,Bills,Gas bill,Insurance Office,2022-05-27
valerie.reynolds,card,3.4,Coffee,Coffee to go,Work Cafe,2021-09-11
valerie.reynolds,card,1098.06,Shopping,Impulse buy,Retail Shop,2025-09-29
valerie.reynolds,card,3.4,Coffee,Cold brew,Specialty Coffee,2025-12-02
valerie.reynolds,card,7.36,Coffee,Flat white,Mall Cafe,2024-02-02
valerie.reynolds,cash,231.52,Shopping,Replacement item,Home Store,2024-09-06
valerie.reynolds,card,954.29,Shopping,Impulse buy,Furniture Store,2025-04-06
valerie.reynolds,cash,6.36,Coffee,Iced coffee,Coffee Truck,2022-07-08
valerie.reynolds,card,110.48,Transport,Transport service,Scooter Rental,2022-12-27
valerie.reynolds,cash,73.54,Transport,Car wash,Taxi,2024-06-26
valerie.reynolds,card,851.32,Shopping,Shoes,Tech Store,2021-11-07
valerie.reynolds,card,204.2,Entertainment,Concert ticket,Arcade,2020-03-24
valerie.reynolds,card,92.79,Transport,Car wash,Car Rental,2024-12-22
valerie.reynolds,cash,3.09,Coffee,Latte,Neighborhood Cafe,2020-07-08
valerie.reynolds,cash,25.92,Entertainment,Game purchase,Amusement Park,2025-11-17
valerie.reynolds,card,221.06,Entertainment,Streaming subscription,Sports Arena,2022-07-22
valerie.reynolds,card,8.72,Health,Follow-up visit,Medical Store,2023-07-25
valerie.reynolds,card,821.67,Shopping,Personal items,Fashion Boutique,2021-03-03
valerie.reynolds,cash,38.32,Bills,Electricity bill,Electric Company,2021-01-21
valerie.reynolds,card,278.46,Bills,Water bill,City Services,2021-06-29
valerie.reynolds,cash,231.52,Entertainment,Entertainment fee,Concert Hall,2024-01-29
valerie.reynolds,card,3.93,Coffee,Flat white,Bookstore Cafe,2025-02-05
valerie.reynolds,cash,111.7,Food,Ready meals,Supermarket,2020-12-24
valerie.reynolds,card,187.55,Entertainment,Bowling,Streaming Platform,2020-06-18
valerie.reynolds,card,72.58,Transport,Scooter ride,Metro,2024-06-05
valerie.reynolds,card,161.08,Health,Prescription drugs,Health Center,2025-04-28
valerie.reynolds,card,620.49,Shopping,Electronics,Fashion Boutique,2023-08-17
valerie.reynolds,card,148.46,Health,Health supplies,Rehab Center,2021-08-06
valerie.reynolds,cash,34.05,Entertainment,Evening entertainment,Event Venue,2022-06-29
valerie.reynolds,card,335.06,Bills,Electricity bill,Subscription Service,2021-07-09
valerie.reynolds,card,307.69,Bills,Gas bill,Streaming Service,2021-07-23
valerie.reynolds,cash,658.45,Shopping,Clothes,Clothing Store,2020-10-18
valerie.reynolds,card,6.41,Coffee,Iced coffee,Bookstore Cafe,2024-07-11
valerie.reynolds,card,278.97,Bills,Renewal fee,Service Provider,2023-03-30
valerie.reynolds,card,164.4,Food,Snack,Restaurant,2022-04-16
valerie.reynolds,card,58.57,Entertainment,Arcade games,Cinema,2025-11-07
valerie.reynolds,card,239.04,Entertainment,Digital purchase,Event Venue,2021-02-04
valerie.reynolds,cash,7.34,Transport,Highway toll,Fuel Station,2024-02-17
valerie.reynolds,card,3.67,Coffee,Mocha,Bakery Cafe,2025-06-19
valerie.reynolds,cash,259.58,Health,Health supplies,Clinic,2021-07-19
valerie.reynolds,card,43.3,Food,Organic food,Spar,2021-03-25
valerie.reynolds,cash,168.44,Health,Medical tests,Medical Store,2022-08-08
valerie.reynolds,cash,288.93,Shopping,Decorations,Discount Store,2020-01-05
valerie.reynolds,card,139.51,Food,Organic food,Carrefour,2022-01-21
valerie.reynolds,cash,269.85,Health,Medical care,Private Doctor,2024-01-10
valerie.reynolds,cash,711.6,Shopping,Household items,Online Shop,2021-12-24
valerie.reynolds,cash,77.23,Entertainment,Arcade games,Arcade,2023-12-19
valerie.reynolds,card,5.21,Health,Health consultation,Medical Center,2025-10-26
valerie.reynolds,cash,338.02,Bills,Service charge,Bank Service,2024-11-13
valerie.reynolds,card,60.14,Food,Organic food,Pizzeria,2025-04-14
valerie.reynolds,card,673.92,Shopping,Furniture,Toy Store,2024-07-27
valerie.reynolds,cash,331.96,Health,Doctor visit,Wellness Center,2023-11-18
valerie.reynolds,card,111.46,Entertainment,Streaming subscription,Online Platform,2024-10-22
valerie.reynolds,card,2.22,Coffee,Afternoon coffee,University Cafe,2022-11-20
valerie.reynolds,cash,211.99,Entertainment,Club entry,Festival,2025-12-31
valerie.reynolds,cash,350.03,Health,Treatment,Specialist Clinic,2022-10-28
valerie.reynolds,card,228.52,Entertainment,Leisure activity,Music Club,2020-11-22
valerie.reynolds,cash,23.49,Transport,Short trip,Gas Station,2024-03-07
valerie.reynolds,cash,54.46,Food,Family meal,Burger Place,2022-07-26
valerie.reynolds,cash,78.34,Health,Health consultation,Rehab Center,2022-08-25
valerie.reynolds,cash,151.88,Health,Dental check,Eye Clinic,2025-02-12
valerie.reynolds,cash,192.88,Entertainment,Online content,Cinema,2025-09-12
valerie.reynolds,card,877.41,Shopping,Impulse buy,Department Store,2024-08-03
valerie.reynolds,cash,236.12,Shopping,Impulse buy,Shopping Mall,2021-07-25
valerie.reynolds,card,288.15,Shopping,Personal items,Fashion Boutique,2023-10-13
valerie.reynolds,cash,87.01,Food,Snack,Butcher Shop,2025-10-15
valerie.reynolds,card,107.77,Transport,Car wash,Car Wash,2024-01-09
valerie.reynolds,card,203.72,Bills,Adjustment charge,Cloud Service,2021-07-04
valerie.reynolds,card,21.19,Bills,TV subscription,Waste Management,2020-07-29
valerie.reynolds,card,585.69,Shopping,Books,Department Store,2025-06-24
valerie.reynolds,cash,190.89,Bills,Adjustment charge,Gas Provider,2023-12-21
valerie.reynolds,card,5.64,Coffee,Iced coffee,Office Cafe,2020-11-24
valerie.reynolds,cash,30.21,Transport,Bus ticket,Taxi,2024-09-22
valerie.reynolds,cash,247.97,Health,Emergency visit,Mental Health Clinic,2025-05-23
valerie.reynolds,cash,97.83,Transport,Ride sharing,Uber,2022-11-08
valerie.reynolds,card,4.68,Coffee,Takeaway coffee,Bakery Cafe,2021-07-25
valerie.reynolds,cash,62.13,Food,Party food,Kaufland,2021-11-11
valerie.reynolds,cash,5.0,Coffee,Flat white,Bakery Cafe,2024-12-20
valerie.reynolds,card,97.43,Bills,Recurring payment,City Services,2021-12-28
valerie.reynolds,card,352.13,Health,Doctor visit,Dermatology Clinic,2022-05-20
valerie.reynolds,card,307.77,Health,Emergency visit,Emergency Room,2025-10-31
valerie.reynolds,card,342.93,Bills,Service charge,Cloud Service,2022-11-25
valerie.reynolds,card,199.07,Health,Therapy session,Health Shop,2023-03-10
valerie.reynolds,cash,1011.23,Shopping,New phone,Electronics Store,2024-01-06
valerie.reynolds,card,1135.86,Shopping,New phone,Online Shop,2021-01-19
valerie.reynolds,card,79.54,Entertainment,Event entry,Museum,2020-03-17
valerie.reynolds,cash,72.98,Entertainment,Concert ticket,Cinema,2021-02-14
valerie.reynolds,cash,269.1,Health,Specialist visit,Medical Center,2021-05-17
valerie.reynolds,card,397.46,Health,Health service,Dermatology Clinic,2023-10-14
valerie.reynolds,cash,69.36,Entertainment,Sports event,Escape Room,2025-10-16
valerie.reynolds,card,50.42,Food,Family meal,Organic Store,2022-02-21
valerie.reynolds,card,212.47,Shopping,Shoes,Discount Store,2024-05-03
valerie.reynolds,cash,20.78,Transport,Parking fee,Gas Station,2022-04-22
valerie.reynolds,cash,234.24,Entertainment,Bowling,Online Platform,2023-10-14
valerie.reynolds,card,66.68,Food,Family meal,Asian Restaurant,2025-07-30
valerie.reynolds,card,107.95,Transport,Monthly pass,Public Transport,2022-05-07
valerie.reynolds,card,8.66,Coffee,Mocha,Hipster Cafe,2024-09-17
valerie.reynolds,card,274.91,Bills,Contract payment,Electric Company,2025-02-06
valerie.reynolds,card,50.31,Food,Frozen food,Fast Food,2021-11-30
valerie.reynolds,card,4.36,Coffee,Coffee meeting,Train Station Cafe,2025-12-23
valerie.reynolds,card,2.99,Coffee,Morning coffee,Morning Cafe,2023-05-19
valerie.reynolds,card,8.3,Health,Medical equipment,Specialist Clinic,2023-08-09
valerie.reynolds,cash,309.98,Health,Medical exam,Physiotherapy,2022-08-21
valerie.reynolds,card,3.51,Coffee,Latte,Coffee House,2021-12-14
valerie.reynolds,cash,19.23,Health,Medical care,Medical Store,2020-08-17
valerie.reynolds,card,333.26,Bills,Mobile plan,Property Management,2020-08-13
valerie.reynolds,card,81.12,Transport,Vehicle rental,Fuel Station,2021-03-18
valerie.reynolds,cash,8.26,Entertainment,Entertainment fee,Bowling Alley,2024-02-10
valerie.reynolds,cash,128.27,Transport,Highway toll,Bolt,2021-04-06
valerie.reynolds,cash,129.52,Bills,Streaming subscription,Internet Provider,2020-06-13
valerie.reynolds,card,7.41,Coffee,Coffee with milk,Cafe Bar,2021-04-04
valerie.reynolds,card,239.58,Health,Routine check,Health Shop,2023-06-19
valerie.reynolds,cash,105.44,Health,Health supplies,Medical Store,2020-08-31
valerie.reynolds,cash,281.05,Health,Lab analysis,Emergency Room,2025-11-21
valerie.reynolds,card,7.18,Coffee,Mocha,Espresso Bar,2025-05-23
valerie.reynolds,card,905.07,Shopping,Fashion items,Electronics Store,2025-10-02
valerie.reynolds,card,336.68,Bills,Insurance payment,Waste Management,2024-05-21
valerie.reynolds,cash,122.1,Food,Meat purchase,Spar,2024-06-02
valerie.reynolds,card,8.77,Food,Quick bite,Organic Store,2025-04-04
valerie.reynolds,card,108.02,Entertainment,Museum entry,Bar,2020-08-20
valerie.reynolds,card,135.01,Transport,Single ride,Taxi,2021-12-20
valerie.reynolds,card,856.89,Shopping,New phone,Outlet Store,2021-08-21
valerie.reynolds,cash,279.52,Bills,Utility payment,Waste Management,2023-01-21
valerie.reynolds,card,995.92,Shopping,Computer equipment,Furniture Store,2024-02-10
valerie.reynolds,card,104.57,Food,Fresh vegetables,Fish Market,2022-01-02
valerie.reynolds,cash,315.75,Bills,Water bill,Electric Company,2020-07-05
valerie.reynolds,card,275.95,Bills,Insurance payment,Electric Company,2024-01-10
valerie.reynolds,cash,692.57,Shopping,Toys,Online Shop,2021-10-18
valerie.reynolds,card,127.23,Shopping,Electronics,Fashion Boutique,2024-11-21
valerie.reynolds,card,130.34,Entertainment,Theater play,Theater,2024-05-23
valerie.reynolds,cash,112.13,Health,Vaccination,Emergency Room,2020-02-21
valerie.reynolds,card,21.48,Shopping,Gifts,Discount Store,2025-04-11
valerie.reynolds,card,200.76,Health,Medical care,Dermatology Clinic,2022-07-08
valerie.reynolds,cash,16.46,Transport,Highway toll,Bike Rental,2023-05-12
valerie.reynolds,cash,109.07,Transport,Fuel,Uber,2025-11-07
valerie.reynolds,cash,194.01,Entertainment,Evening entertainment,Streaming Platform,2024-11-21
valerie.reynolds,card,2.21,Coffee,Coffee with milk,Bookstore Cafe,2025-04-22
valerie.reynolds,cash,112.24,Entertainment,Movie ticket,Night Club,2020-12-20
valerie.reynolds,card,7.51,Coffee,Espresso,Work Cafe,2025-02-05
valerie.reynolds,cash,116.36,Entertainment,Weekend fun,Cinema,2024-11-20
valerie.reynolds,cash,51.37,Entertainment,Festival ticket,Bar,2024-01-11
valerie.reynolds,card,84.03,Entertainment,Game purchase,Leisure Center,2024-04-28
valerie.reynolds,cash,398.59,Shopping,Electronics,Electronics Store,2025-02-01
valerie.reynolds,cash,311.05,Bills,Service charge,Subscription Service,2023-11-28
valerie.reynolds,card,158.26,Entertainment,Leisure activity,Night Club,2020-03-29
valerie.reynolds,cash,104.08,Transport,Taxi ride,Public Transport,2020-12-13
valerie.reynolds,cash,2.06,Coffee,Sweet coffee,Work Cafe,2022-06-19
